time,AP,ARR,ARW,G,OP,ORR,ORW
6384.0,1037.63,1000.7,1019.96,985.74,946.28,999.55,1019.54
6381.0,1025.54,999.55,1012.13,985.67,944.61,999.23,1017.65
6380.0,1025.9,997.94,1009.55,985.64,945.61,999.44,1015.81
6379.0,1029.32,997.2,1006.63,985.62,945.45,999.03,1015.68
6378.0,1023.62,998.35,1008.57,985.59,946.31,998.62,1016.93
6377.0,1027.55,1004.87,1012.29,985.56,946.51,996.65,1020.09
6374.0,1017.1,998.67,1003.41,985.49,946.93,996.99,1020.72
6372.0,1015.64,1002.0,1012.83,985.43,947.25,998.61,1022.62
6371.0,1017.82,1001.12,1009.28,985.41,945.8,995.31,1020.26
6370.0,1015.19,996.33,1008.16,985.38,946.14,995.65,1020.33
6367.0,1028.46,998.21,1016.45,985.3,945.29,995.23,1020.36
6366.0,1031.13,998.87,1017.23,985.28,944.45,994.52,1020.62
6365.0,1021.23,1000.11,1014.02,985.25,944.24,995.14,1021.68
6364.0,1020.36,999.56,1014.08,985.23,944.66,995.98,1022.15
6363.0,1010.79,1002.2,1015.55,985.2,944.31,994.06,1020.23
6360.0,1020.59,1003.8,1013.25,985.12,945.12,994.87,1018.74
6359.0,1010.99,998.13,1007.09,985.1,942.67,993.22,1016.34
6358.0,1009.95,992.67,1004.14,985.07,943.16,994.42,1015.47
6357.0,1014.56,991.71,1009.8,985.05,941.46,994.13,1015.56
6356.0,1023.83,992.43,1012.86,985.02,941.91,993.35,1014.78
6353.0,1025.0,992.66,1014.46,984.94,941.06,993.41,1014.82
6352.0,1036.12,993.71,1012.17,984.92,939.34,992.12,1013.96
6351.0,1023.98,990.48,1003.6,984.89,938.79,991.07,1013.14
6350.0,1017.45,989.91,1003.07,984.86,938.31,990.82,1011.07
6349.0,1028.73,989.06,1002.29,984.84,938.11,991.19,1010.01
6346.0,1023.69,984.23,995.07,984.76,937.85,992.02,1009.64
6345.0,1010.5,977.74,988.38,984.73,937.62,991.92,1007.04
6344.0,1014.46,978.29,1006.55,984.71,938.12,991.45,1011.31
6343.0,1028.64,989.19,1012.29,984.68,937.01,987.57,1010.99
6342.0,1041.94,986.78,1007.9,984.66,937.19,986.87,1010.5
6339.0,1038.6,982.57,1000.8,984.58,938.13,987.71,1009.11
6338.0,1039.26,981.68,998.96,984.55,936.05,984.98,1007.39
6337.0,1043.94,983.55,994.24,984.53,935.15,985.65,1006.33
6336.0,1053.32,982.2,990.19,984.5,933.21,985.01,1004.5
6335.0,1040.89,983.97,985.2,984.48,933.71,986.68,1005.75
6332.0,1043.56,983.48,979.02,984.4,932.88,988.15,1005.48
6331.0,1043.9,978.62,980.6,984.37,932.49,987.98,1006.72
6329.0,1047.33,978.23,987.76,984.32,933.04,989.53,1008.22
6325.0,1040.6,974.44,978.41,984.22,933.65,990.31,1007.03
6324.0,1042.73,975.71,979.93,984.19,934.12,989.93,1005.4
6323.0,1042.72,976.12,982.44,984.16,932.83,988.66,1004.15
6322.0,1032.91,975.9,982.52,984.14,932.81,988.79,1004.44
6321.0,1012.48,971.01,972.35,984.11,934.3,991.07,1004.6
6318.0,999.49,957.13,963.48,984.04,933.7,991.95,1003.49
6317.0,1006.79,959.25,960.4,984.01,933.32,991.93,1002.45
6316.0,1003.37,953.79,955.41,983.98,934.41,992.97,1002.93
6315.0,990.26,954.79,959.68,983.96,934.68,993.55,1002.45
6311.0,988.86,952.39,962.09,983.85,933.38,992.15,1000.51
6310.0,988.87,952.8,964.27,983.83,933.31,991.84,1000.52
6309.0,982.92,957.38,960.02,983.8,932.02,989.99,998.48
6308.0,985.07,959.67,956.59,983.78,931.99,989.46,997.04
6307.0,994.63,959.1,959.7,983.75,931.19,987.48,995.88
6304.0,997.5,958.38,962.97,983.67,931.56,987.7,997.01
6303.0,999.97,958.89,964.46,983.65,931.91,987.47,996.64
6302.0,999.34,958.37,969.79,983.62,931.8,986.66,995.51
6301.0,993.61,960.2,966.02,983.6,931.99,987.09,993.96
6300.0,986.95,959.67,965.92,983.57,932.42,986.41,993.28
6297.0,973.68,961.87,959.77,983.49,930.97,984.64,992.63
6296.0,984.87,964.71,969.75,983.47,929.65,984.53,994.83
6295.0,987.48,963.09,971.78,983.44,928.64,985.25,994.5
6294.0,991.24,963.39,970.16,983.41,929.02,983.92,994.26
6293.0,981.89,956.98,965.99,983.39,929.27,984.28,994.02
6290.0,994.25,957.29,969.07,983.31,928.15,983.37,993.05
6289.0,994.88,956.88,967.95,983.28,927.85,982.27,991.15
6288.0,989.83,955.77,967.02,983.26,927.17,983.03,990.03
6287.0,1001.22,957.52,972.34,983.23,924.11,980.21,989.73
6286.0,1012.68,964.08,971.69,983.21,923.03,979.0,988.03
6283.0,1017.68,965.25,965.6,983.13,922.74,978.34,986.49
6282.0,1014.02,965.69,963.48,983.1,923.24,977.76,984.18
6281.0,994.72,960.86,945.64,983.08,922.18,978.67,979.84
6280.0,997.93,955.62,942.38,983.05,922.27,975.31,975.64
6279.0,998.53,958.89,941.0,983.03,923.13,974.49,978.51
6276.0,982.39,956.86,929.84,982.95,922.6,974.81,978.63
6275.0,977.84,952.2,926.94,982.92,922.63,976.02,977.37
6274.0,987.15,951.57,937.66,982.9,921.91,977.63,982.68
6273.0,985.04,954.18,939.04,982.87,922.79,980.34,988.14
6272.0,991.63,956.54,937.18,982.85,922.88,980.97,987.5
6269.0,997.9,958.08,934.13,982.77,921.67,981.29,986.85
6268.0,1005.99,958.01,938.94,982.74,920.47,981.1,986.25
6267.0,1005.26,961.34,940.73,982.72,918.01,982.28,987.24
6266.0,982.53,953.01,938.7,982.69,918.85,986.84,989.32
6265.0,989.6,954.34,942.24,982.66,918.27,986.18,988.97
6262.0,989.76,953.94,945.13,982.59,918.26,986.59,988.44
6261.0,1005.54,955.95,952.84,982.56,917.45,982.84,987.13
6260.0,1003.71,954.32,951.8,982.54,915.01,980.77,984.9
6259.0,1002.26,954.53,947.0,982.51,915.99,979.62,982.87
6258.0,981.42,951.6,944.97,982.48,916.96,980.45,981.41
6255.0,979.61,951.47,940.89,982.41,916.83,980.63,981.45
6254.0,990.05,951.49,946.79,982.38,916.92,979.66,981.37
6253.0,978.58,949.86,943.28,982.35,916.16,976.94,980.25
6252.0,975.49,945.18,936.33,982.33,916.6,978.14,983.39
6251.0,977.71,944.95,937.57,982.3,915.86,979.92,983.42
6248.0,969.5,940.84,932.8,982.23,917.14,980.67,982.19
6247.0,959.78,937.48,928.65,982.2,918.39,982.17,980.94
6246.0,940.5,934.94,925.13,982.17,918.39,982.14,980.03
6245.0,940.33,932.52,923.45,982.15,917.39,979.25,978.0
6244.0,940.88,932.93,926.24,982.12,918.44,977.99,978.77
6241.0,936.75,936.36,922.54,982.04,918.51,977.4,976.18
6240.0,934.21,931.48,919.23,982.02,917.68,978.08,973.83
6239.0,939.77,930.6,917.22,981.99,914.99,976.95,970.76
6238.0,932.27,930.07,913.8,981.97,915.36,978.94,970.25
6237.0,929.98,929.92,917.29,981.94,915.08,977.61,969.26
6234.0,940.97,935.18,919.88,981.86,914.43,978.08,970.19
6233.0,939.73,935.33,920.61,981.84,913.57,976.74,968.06
6232.0,938.81,936.3,916.47,981.81,916.45,978.25,968.8
6231.0,913.33,929.19,913.27,981.79,916.76,981.81,970.95
6230.0,904.51,924.9,907.38,981.76,916.69,983.41,970.89
6227.0,908.08,925.51,899.36,981.68,915.05,980.45,968.49
6226.0,910.35,922.38,900.49,981.66,916.24,981.8,969.46
6225.0,906.31,926.88,903.54,981.63,918.36,984.99,974.38
6224.0,909.21,925.51,900.82,981.61,918.21,987.24,976.57
6223.0,912.23,925.93,895.6,981.58,918.36,985.04,972.65
6220.0,908.87,928.05,901.85,981.5,917.17,984.9,972.69
6219.0,911.67,925.81,902.45,981.48,919.08,986.44,971.96
6218.0,913.33,923.35,893.47,981.45,918.9,985.65,967.77
6217.0,908.45,924.01,892.53,981.42,918.54,985.06,969.37
6216.0,901.42,922.75,885.94,981.4,914.94,984.96,969.98
6212.0,896.73,925.24,888.95,981.3,914.27,985.4,969.32
6211.0,897.43,921.28,879.6,981.27,913.68,983.46,962.4
6210.0,893.51,913.74,876.85,981.24,913.11,984.16,958.45
6209.0,882.52,911.44,870.89,981.22,916.47,987.34,956.84
6206.0,880.4,910.59,871.26,981.14,916.51,986.81,956.88
6205.0,879.82,911.4,867.78,981.12,921.01,986.87,956.53
6204.0,874.35,910.16,861.16,981.09,922.35,984.88,955.03
6203.0,875.2,914.72,853.79,981.06,923.11,983.65,954.16
6199.0,873.81,914.09,850.91,980.96,923.36,983.99,953.58
6198.0,876.68,913.45,851.61,980.93,923.22,982.83,953.07
6197.0,872.51,914.46,859.26,980.91,923.24,983.39,952.66
6196.0,878.11,915.05,859.38,980.88,922.7,981.84,950.1
6195.0,872.03,913.78,859.22,980.86,923.66,982.03,949.37
6192.0,871.36,911.87,864.03,980.78,921.96,979.32,947.36
6191.0,867.74,911.77,866.04,980.75,919.71,978.43,946.29
6190.0,876.5,916.06,878.81,980.73,922.0,981.28,952.6
6189.0,872.45,920.85,882.83,980.7,918.93,979.88,951.07
6188.0,859.56,914.36,878.33,980.68,916.27,978.14,949.24
6185.0,864.71,914.3,883.41,980.6,916.87,980.54,950.6
6184.0,872.51,910.95,884.75,980.57,917.03,983.02,951.55
6183.0,859.96,909.21,874.12,980.55,919.73,985.78,951.7
6182.0,857.38,899.07,868.56,980.52,916.05,983.59,946.56
6181.0,846.49,894.52,861.72,980.5,911.81,984.52,942.89
6178.0,824.79,890.2,860.92,980.42,911.59,985.39,940.31
6177.0,823.98,890.06,865.74,980.39,912.04,982.43,939.94
6176.0,828.03,891.66,869.74,980.37,915.8,986.14,944.7
6175.0,820.73,893.15,865.7,980.34,916.91,988.13,945.72
6174.0,820.7,891.93,869.96,980.32,919.05,987.05,946.17
6171.0,827.07,895.57,863.27,980.24,917.11,984.58,944.14
6170.0,831.23,892.02,859.86,980.21,915.61,984.11,944.98
6169.0,826.58,890.3,863.4,980.19,915.45,983.94,944.99
6168.0,818.06,891.87,864.76,980.16,918.67,986.36,947.35
6167.0,809.36,890.64,855.61,980.13,917.38,985.55,946.13
6164.0,797.98,884.49,853.03,980.06,915.09,985.11,945.15
6163.0,804.11,888.95,855.45,980.03,916.28,987.57,949.79
6162.0,810.64,884.9,855.41,980.01,917.01,988.43,948.64
6161.0,808.95,886.41,850.21,979.98,920.15,988.97,947.42
6160.0,808.15,881.85,847.91,979.95,918.27,987.61,936.24
6156.0,823.99,885.93,881.11,979.85,922.94,993.88,962.71
6155.0,820.34,883.5,885.19,979.83,928.88,999.76,978.12
6154.0,818.55,881.27,905.28,979.8,931.3,1004.62,989.64
6153.0,810.83,878.24,898.35,979.77,932.33,1006.13,985.9
6150.0,809.17,866.28,885.11,979.7,932.6,1007.68,983.21
6149.0,814.18,869.47,889.41,979.67,931.23,1006.33,983.4
6148.0,813.45,872.06,894.17,979.65,931.45,1007.44,982.71
6146.0,833.94,880.51,907.54,979.59,931.61,1005.44,985.41
6143.0,833.21,880.54,906.12,979.52,930.42,1004.55,985.88
6142.0,826.03,882.24,907.74,979.49,929.08,1005.19,987.55
6141.0,821.04,884.65,912.45,979.46,932.06,1009.05,992.23
6140.0,822.76,885.25,919.37,979.44,934.18,1011.7,995.19
6139.0,823.04,887.61,919.52,979.41,934.75,1011.31,995.71
6136.0,812.33,885.23,913.07,979.34,935.23,1012.27,994.61
6135.0,811.5,886.59,914.95,979.31,935.13,1012.1,993.42
6134.0,810.94,887.78,914.93,979.28,934.58,1011.12,990.52
6133.0,802.73,885.1,910.61,979.26,933.33,1010.91,988.33
6132.0,799.57,878.89,898.12,979.23,932.04,1009.96,987.72
6129.0,800.2,881.66,900.24,979.16,932.87,1009.48,989.08
6128.0,801.35,879.75,894.48,979.13,933.19,1011.91,990.54
6127.0,812.76,882.51,905.4,979.11,931.74,1009.73,989.54
6126.0,812.29,884.72,907.94,979.08,931.34,1010.88,990.83
6125.0,814.29,893.59,919.75,979.06,931.39,1011.44,993.88
6122.0,809.64,890.4,916.27,978.98,932.48,1012.38,993.92
6121.0,813.94,893.2,918.28,978.95,933.4,1013.17,995.25
6120.0,814.01,894.45,916.67,978.93,934.72,1014.43,996.13
6119.0,811.35,892.76,916.91,978.9,937.57,1018.14,998.55
6118.0,801.93,895.08,913.29,978.88,937.32,1020.32,998.8
6115.0,796.53,896.39,905.83,978.8,936.19,1021.18,998.22
6114.0,804.51,893.63,914.78,978.77,936.21,1023.01,998.74
6113.0,801.5,896.36,913.65,978.75,937.89,1023.62,997.75
6112.0,801.18,893.03,912.62,978.72,938.82,1022.73,996.04
6111.0,803.89,890.65,907.5,978.7,939.5,1021.05,995.46
6108.0,811.55,897.57,918.33,978.62,939.51,1019.87,999.1
6107.0,816.91,902.64,921.38,978.6,940.34,1018.87,1000.51
6106.0,808.09,893.79,907.59,978.57,937.84,1014.9,992.82
6105.0,806.44,885.14,901.36,978.55,937.56,1015.52,987.96
6104.0,804.45,885.06,900.33,978.52,936.5,1012.88,985.45
6101.0,799.78,881.88,889.26,978.44,935.58,1012.99,983.59
6100.0,801.33,885.88,892.45,978.42,935.4,1012.51,984.28
6099.0,797.52,880.06,888.91,978.39,936.98,1012.73,984.74
6098.0,794.1,881.12,889.58,978.37,936.19,1012.2,988.55
6097.0,794.1,890.79,892.65,978.34,936.99,1014.0,990.32
6094.0,803.46,887.13,910.57,978.27,935.97,1014.41,994.95
6093.0,817.56,904.15,926.67,978.24,938.14,1019.8,1001.88
6092.0,823.65,905.53,925.44,978.21,940.17,1024.9,1001.99
6091.0,816.88,904.7,923.02,978.19,940.12,1023.09,997.21
6090.0,815.16,900.71,910.54,978.16,937.36,1020.24,993.72
6087.0,805.82,899.43,901.53,978.09,937.53,1019.63,993.76
6086.0,803.07,894.25,893.54,978.06,939.27,1022.04,992.25
6085.0,815.09,892.34,895.64,978.04,940.94,1023.27,994.61
6084.0,816.48,894.2,900.28,978.01,941.62,1024.32,996.08
6083.0,806.95,895.05,897.61,977.99,942.89,1024.66,996.02
6080.0,807.15,895.2,902.51,977.91,943.59,1023.52,995.68
6079.0,808.11,895.76,899.49,977.88,943.03,1024.85,994.54
6078.0,808.8,897.55,898.28,977.86,943.6,1025.45,995.43
6077.0,810.21,900.96,906.96,977.83,943.69,1026.0,996.29
6076.0,812.52,898.17,904.88,977.81,943.6,1025.02,995.04
6073.0,811.29,897.83,910.39,977.73,943.35,1023.49,996.12
6072.0,818.66,900.1,915.85,977.71,942.73,1025.4,996.98
6071.0,819.68,897.61,909.68,977.68,941.82,1023.79,995.23
6070.0,827.76,897.14,915.01,977.65,942.15,1023.14,995.56
6066.0,831.07,899.45,909.83,977.55,944.16,1027.3,992.14
6065.0,832.3,899.26,907.56,977.53,941.28,1025.88,990.03
6064.0,827.65,895.04,903.38,977.5,941.26,1027.51,990.07
6063.0,825.26,895.4,900.44,977.48,939.71,1024.48,987.45
6062.0,819.58,891.38,896.55,977.45,937.95,1022.23,984.85
6059.0,814.78,889.85,887.53,977.37,937.8,1022.68,982.59
6058.0,811.63,885.65,878.88,977.35,939.61,1024.53,980.71
6057.0,800.66,883.49,871.68,977.32,938.85,1021.64,976.75
6056.0,805.49,884.83,879.41,977.3,936.91,1021.68,976.97
6055.0,790.77,890.0,884.56,977.27,937.29,1025.48,978.56
6052.0,789.62,891.95,876.31,977.2,935.37,1027.83,977.57
6051.0,799.61,885.33,878.09,977.17,934.14,1026.76,976.65
6050.0,801.76,884.7,876.73,977.15,934.69,1026.39,976.06
6049.0,803.92,884.5,873.73,977.12,934.11,1022.74,975.56
6048.0,806.77,883.54,872.2,977.09,935.15,1022.68,978.99
6045.0,798.58,884.97,872.36,977.02,934.97,1022.28,979.83
6044.0,800.97,884.23,874.06,976.99,934.45,1021.64,979.05
6043.0,798.83,885.13,873.53,976.97,934.48,1022.22,978.83
6042.0,795.06,881.08,871.14,976.94,935.24,1023.26,978.61
6041.0,792.7,883.51,872.62,976.92,935.38,1022.34,978.82
6038.0,782.38,881.95,870.54,976.84,934.07,1021.87,979.84
6037.0,777.43,883.2,868.51,976.82,934.19,1025.77,980.64
6036.0,774.24,879.07,859.77,976.79,935.59,1028.84,980.46
6035.0,776.6,877.32,857.59,976.76,936.17,1026.5,979.0
6034.0,772.4,870.53,850.76,976.74,936.22,1030.16,979.86
6031.0,757.51,864.05,834.37,976.66,934.94,1032.5,975.34
6030.0,759.21,855.44,832.68,976.64,933.12,1031.06,971.13
6029.0,749.95,853.92,825.42,976.61,935.44,1031.81,969.55
6028.0,759.93,856.03,836.68,976.59,936.85,1031.61,969.17
6027.0,763.04,863.19,847.11,976.56,934.93,1027.76,965.81
6024.0,772.16,862.91,843.31,976.48,935.39,1027.63,965.85
6023.0,773.39,859.56,838.62,976.46,934.6,1025.12,960.65
6022.0,775.13,850.71,827.32,976.43,934.31,1024.87,958.99
6021.0,773.17,834.08,811.39,976.41,930.84,1024.73,950.71
6020.0,764.01,821.04,801.62,976.38,929.39,1022.58,945.84
6017.0,777.14,838.43,810.93,976.31,924.88,1016.2,945.96
6016.0,810.88,877.15,837.56,976.28,929.71,1007.5,949.46
6015.0,799.81,865.98,831.93,976.26,928.68,1008.97,946.65
6014.0,792.84,866.38,827.61,976.23,926.96,1008.98,944.53
6013.0,785.08,864.18,823.71,976.21,928.16,1010.07,944.22
6010.0,772.07,850.88,810.09,976.13,924.01,1012.39,940.73
6009.0,762.48,847.27,804.26,976.11,921.99,1015.83,939.79
6008.0,777.36,849.87,811.43,976.08,921.38,1014.37,939.36
6007.0,774.4,848.27,806.77,976.06,919.99,1012.93,938.1
6006.0,780.58,855.36,812.53,976.03,924.48,1011.82,942.59
6003.0,783.21,864.44,825.43,975.96,927.12,1011.82,945.03
6002.0,793.86,875.37,837.16,975.93,928.39,1009.59,946.45
6001.0,804.49,880.21,841.89,975.91,927.86,1007.85,946.93
6000.0,800.99,877.81,835.84,975.89,925.49,1007.31,944.14
5999.0,787.26,874.11,824.33,975.86,924.67,1006.03,941.37
5996.0,786.24,870.44,817.83,975.79,926.22,1006.75,938.22
5995.0,773.25,868.19,811.56,975.77,925.45,1002.7,932.94
5994.0,772.07,867.63,809.45,975.74,926.4,1001.23,930.68
5993.0,790.64,868.38,809.64,975.72,927.45,1001.11,929.69
5992.0,803.37,869.39,809.78,975.69,927.45,1000.31,929.89
5989.0,804.18,869.04,810.2,975.62,928.84,1000.9,929.93
5987.0,805.86,865.49,802.39,975.58,927.87,999.19,928.66
5986.0,798.83,858.67,791.78,975.55,926.89,998.54,927.19
5985.0,794.53,849.89,792.55,975.53,926.36,998.51,927.03
5982.0,789.9,851.74,789.2,975.46,928.44,998.63,927.38
5981.0,789.18,845.96,786.02,975.43,930.23,998.19,926.15
5980.0,804.1,852.09,797.17,975.41,930.4,997.51,932.13
5979.0,805.58,852.23,803.82,975.39,933.31,1001.64,935.31
5978.0,807.52,855.23,799.98,975.36,933.82,1001.03,934.77
5975.0,794.25,849.28,798.77,975.29,931.92,1002.67,934.97
5974.0,793.96,855.71,808.31,975.27,930.8,1001.11,934.2
5973.0,794.46,857.06,809.45,975.25,930.85,1002.67,932.51
5972.0,796.86,861.04,808.51,975.22,930.17,1001.9,929.84
5971.0,804.87,851.89,803.0,975.2,929.75,1002.03,928.65
5968.0,805.71,851.99,806.96,975.13,929.07,1001.61,928.26
5967.0,801.22,850.95,810.67,975.11,927.99,1001.11,927.51
5966.0,811.61,852.02,814.32,975.08,927.83,999.68,926.92
5964.0,823.81,866.6,834.0,975.04,928.34,996.11,931.42
5961.0,822.74,864.25,838.02,974.97,928.71,996.0,931.76
5960.0,823.12,867.22,841.46,974.94,929.03,995.77,931.32
5959.0,820.48,871.01,840.59,974.92,929.03,993.83,927.43
5958.0,828.02,870.79,840.08,974.9,928.34,992.67,924.99
5957.0,832.1,869.33,836.98,974.87,927.73,993.09,926.66
5954.0,837.82,870.94,842.38,974.8,928.52,995.59,929.25
5953.0,839.47,872.9,849.95,974.78,930.23,996.75,931.58
5952.0,842.05,874.96,846.1,974.76,931.7,999.36,932.87
5951.0,841.69,873.96,849.04,974.74,930.71,999.72,931.0
5950.0,835.63,865.77,840.91,974.71,929.86,1000.59,927.25
5947.0,833.89,863.51,843.51,974.64,929.87,1001.65,928.18
5946.0,837.58,864.19,842.38,974.62,929.62,999.94,927.89
5945.0,835.05,861.41,841.16,974.6,930.68,1000.98,926.03
5944.0,821.72,851.12,829.24,974.57,930.6,999.67,922.13
5943.0,823.9,845.48,823.03,974.55,931.25,1002.04,919.62
5940.0,825.51,845.41,816.54,974.48,930.73,1002.66,917.44
5939.0,819.97,840.47,809.76,974.46,930.01,1003.02,916.48
5938.0,822.62,845.77,809.52,974.44,931.88,1001.05,916.98
5937.0,830.11,838.69,813.01,974.41,932.43,1002.45,915.61
5936.0,847.9,849.04,825.36,974.39,933.35,1000.83,917.26
5933.0,842.88,848.72,824.67,974.32,934.15,999.98,917.02
5932.0,851.77,852.34,834.14,974.3,933.28,998.68,915.91
5931.0,851.77,854.53,831.57,974.28,932.93,998.08,913.72
5930.0,836.94,846.58,814.29,974.25,932.86,998.62,910.01
5926.0,830.94,840.33,812.02,974.16,931.66,995.69,909.47
5925.0,830.95,839.64,813.19,974.14,931.59,995.51,909.49
5924.0,830.53,843.81,820.13,974.12,931.38,996.7,912.35
5923.0,838.43,849.5,828.02,974.09,932.26,995.19,913.71
5922.0,836.39,849.5,826.7,974.07,933.01,994.94,913.86
5919.0,839.36,850.33,824.63,974.0,933.82,996.32,913.54
5918.0,833.54,849.08,815.76,973.98,932.74,993.65,908.58
5917.0,820.5,838.96,792.49,973.95,930.95,990.68,899.95
5916.0,821.19,837.85,792.01,973.93,931.5,988.68,898.57
5915.0,824.32,841.73,803.43,973.91,932.36,989.26,900.91
5912.0,822.66,841.11,801.07,973.84,932.02,987.55,900.94
5911.0,814.26,827.46,791.91,973.82,931.68,988.28,898.93
5910.0,811.0,828.01,789.08,973.79,931.15,990.45,898.38
5909.0,811.73,825.71,789.42,973.77,931.07,996.01,896.64
5908.0,817.33,832.15,795.77,973.75,930.02,990.32,897.34
5905.0,809.54,832.33,791.94,973.68,928.9,990.09,897.33
5904.0,810.77,827.79,782.21,973.66,927.93,991.85,894.75
5903.0,791.83,822.81,772.17,973.63,928.27,990.7,892.4
5902.0,791.69,816.79,757.41,973.61,929.39,992.39,890.27
5901.0,792.93,803.63,745.98,973.59,929.56,994.92,887.33
5898.0,799.58,807.0,745.69,973.52,928.83,993.04,885.21
5897.0,795.56,806.69,741.47,973.49,930.63,995.34,882.63
5896.0,790.06,797.47,742.45,973.47,931.28,993.51,880.05
5895.0,799.83,800.26,749.81,973.45,928.8,991.58,880.26
5894.0,803.02,808.32,754.02,973.43,928.91,991.07,879.92
5891.0,795.53,799.04,746.36,973.35,928.52,990.3,876.89
5890.0,802.2,801.49,750.99,973.33,929.04,989.52,876.52
5889.0,799.18,801.64,741.46,973.31,927.16,986.33,873.97
5888.0,775.23,790.2,737.47,973.28,926.7,987.63,868.24
5887.0,776.75,782.57,733.35,973.26,926.77,987.84,865.51
5884.0,767.8,774.38,719.16,973.19,925.74,987.9,865.55
5883.0,765.92,766.12,720.8,973.17,924.11,992.95,863.93
5882.0,767.69,774.37,736.68,973.14,923.71,990.42,866.23
5881.0,770.64,775.11,736.05,973.12,922.51,990.33,865.04
5880.0,772.6,779.75,739.89,973.09,922.69,989.8,866.74
5877.0,781.42,791.58,744.87,973.02,923.45,985.96,870.87
5876.0,779.44,803.24,744.76,973.0,923.63,985.5,870.23
5875.0,762.58,799.41,728.49,972.98,923.2,985.88,868.56
5874.0,760.84,798.41,734.91,972.95,922.6,984.69,867.35
5873.0,775.09,811.29,747.58,972.93,921.43,982.1,869.87
5870.0,775.18,809.22,747.21,972.86,921.58,983.24,871.09
5869.0,766.54,795.45,728.92,972.83,920.19,977.9,869.14
5868.0,756.99,794.8,723.21,972.81,919.42,977.45,865.76
5867.0,751.15,796.76,716.22,972.78,918.08,977.03,862.84
5866.0,756.28,789.94,723.28,972.76,916.16,975.45,861.65
5863.0,753.89,797.26,718.34,972.69,917.39,974.36,862.41
5862.0,738.93,779.04,698.14,972.66,916.69,975.68,856.4
5861.0,737.71,776.14,702.0,972.64,916.24,975.85,854.08
5860.0,746.18,789.54,721.66,972.61,917.39,973.73,858.14
5859.0,741.54,786.54,711.68,972.59,915.12,974.08,857.42
5856.0,762.45,789.81,716.96,972.52,921.21,974.16,857.46
5855.0,777.89,802.89,729.64,972.49,924.15,971.01,862.87
5854.0,778.53,800.66,735.46,972.47,927.48,972.48,864.8
5853.0,769.84,808.74,729.71,972.44,925.79,970.67,866.49
5852.0,752.28,806.82,729.84,972.42,923.01,969.01,868.95
5849.0,761.15,808.66,744.99,972.34,922.83,970.05,870.85
5848.0,769.09,815.57,743.9,972.31,920.25,968.51,871.69
5846.0,785.86,840.66,770.6,972.26,919.85,965.84,874.25
5845.0,788.83,840.78,769.98,972.24,918.0,965.41,872.48
5841.0,807.98,855.52,793.67,972.14,919.53,963.39,873.05
5840.0,807.99,861.82,791.28,972.11,919.46,962.34,872.98
5839.0,819.8,866.05,798.68,972.09,918.06,962.48,872.94
5838.0,812.57,858.89,798.04,972.06,916.68,964.37,872.3
5834.0,813.07,860.52,801.42,971.96,916.01,963.89,872.26
5833.0,813.08,859.36,800.59,971.93,915.93,963.15,871.94
5832.0,811.03,849.45,792.85,971.91,916.21,964.88,870.83
5831.0,808.43,844.21,789.96,971.88,918.57,967.17,870.32
5828.0,803.86,841.77,788.42,971.81,916.79,967.31,871.24
5827.0,797.85,851.72,796.38,971.78,914.58,964.74,872.78
5826.0,784.31,857.92,788.85,971.75,908.8,961.87,869.57
5825.0,773.77,847.69,779.02,971.73,910.97,962.69,870.45
5824.0,766.78,841.01,771.62,971.7,905.45,965.57,868.17
5821.0,770.34,843.58,773.69,971.63,910.58,968.47,872.19
5820.0,785.11,855.59,787.58,971.6,914.19,965.35,877.68
5819.0,777.26,855.77,793.1,971.58,916.27,965.44,880.35
5818.0,792.93,858.67,793.29,971.55,918.61,965.47,878.38
5817.0,809.39,865.99,804.35,971.52,921.82,964.88,880.44
5814.0,809.98,869.77,808.36,971.45,919.33,961.28,879.87
5813.0,811.44,862.13,814.61,971.42,921.58,960.9,880.43
5812.0,816.78,870.43,816.88,971.4,926.57,968.46,885.09
5811.0,830.6,876.77,820.18,971.37,926.05,968.38,885.99
5810.0,832.15,869.48,810.12,971.34,925.8,966.13,885.75
5807.0,834.36,872.21,820.88,971.27,927.67,966.72,887.2
5806.0,842.62,873.78,831.36,971.24,927.47,966.16,887.49
5805.0,834.66,870.98,829.63,971.22,926.85,965.52,887.5
5804.0,834.43,869.85,832.43,971.19,925.61,964.5,887.93
5803.0,846.73,870.69,834.02,971.16,923.74,963.75,887.96
5800.0,860.99,873.24,836.13,971.09,924.89,964.39,888.42
5799.0,856.58,872.14,830.47,971.06,923.24,964.44,887.19
